Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2001-01-11,46.58613967895508,46.865844341292885,45.37409143313129,46.21320145191468,10078210
2001-01-12,46.6483154296875,47.95359772696168,45.93351788669851,46.58615705121984,6744608
2001-01-16,46.11997604370117,46.74153986536104,45.65380416951396,46.61722710102907,5932807
2001-01-17,48.07789993286133,48.60622619238481,46.896930684243365,47.425256943766854,10174442
2001-01-18,53.858463287353516,54.69757389975816,51.46544428043036,51.90054117056456,26406165
2001-01-19,55.31914138793945,56.65550340211366,53.33013995154746,53.45445278933653,15441261
2001-01-22,53.982765197753906,54.666487610163074,53.79629797415362,54.44893722498668,10060951
2001-01-23,54.23138427734375,54.6664810270689,53.516586725900524,54.48000985769196,10278937
2001-01-24,54.91508102416992,55.412327984982724,54.16920463060616,54.23135901262162,7071901
2001-01-25,55.070472717285156,55.256943812502044,54.41783380460103,54.75969284956367,5211277
2001-01-26,56.779788970947266,57.30811530164298,54.29353737744155,54.51108374703574,9513579
2001-01-29,57.17383575439453,57.43240559667589,55.92574023668403,55.940656811839574,5360750
2001-01-30,57.984378814697266,58.053993496067925,56.38820540050521,57.18380799481904,8621132
2001-01-31,55.69206237792969,58.054001584510246,55.69206237792969,57.5567503898129,8696653
2001-02-01,56.711387634277344,56.8555891140136,55.29422585619406,55.89092450795829,5837517
2001-02-02,54.83179473876953,56.6815693784832,54.498638003215,56.064977831911975,5678106
2001-02-05,55.80146408081055,55.990419394648654,54.34949187806675,54.39921779607304,5348930
2001-02-06,56.781036376953125,57.52691311574726,55.294259061729846,55.80642680332625,7872614
2001-02-07,58.199790954589844,58.543287075940995,56.089047552736176,56.45245511088933,9421217
2001-02-08,56.80095291137695,58.842007283110874,56.76610787992378,58.19981943174352,8766317
2001-02-09,55.75553512573242,57.24400704079461,55.2577172093457,56.76610454253639,6609465
2001-02-12,57.19919967651367,57.60740809601966,54.90924070405606,55.03369516876588,7038848
2001-02-13,56.62672424316406,58.43379939574059,56.288205788866335,56.8258506424689,7524087
2001-02-14,57.29872131347656,57.83138780276674,56.004398952119615,56.62667084613786,7356413
2001-02-15,58.135128021240234,59.06107027130682,57.93600155270855,58.14508772150975,8471240
2001-02-16,57.248992919921875,57.622352410837834,56.72130382543482,57.024973252617556,7398358
2001-02-20,55.50661087036133,57.54766058684634,55.14818111588218,57.024953507795956,7058722
2001-02-21,53.520347595214844,55.506637844521464,53.41082667710868,54.535895087003986,9578117
2001-02-22,54.21231460571289,55.207946683225785,51.46435974261346,53.0175521399421,12247614
2001-02-23,51.773006439208984,53.51536950571062,49.90619284071251,53.51536950571062,15979324
2001-02-26,52.42012023925781,52.66902902066871,50.692696315557384,52.66902902066871,8727929
2001-02-27,51.0710563659668,53.20171537490889,51.0561227869808,52.22101345744497,10238143
2001-02-28,49.73191833496094,51.54397408450208,49.333665808397804,51.25026056182921,12482127
2001-03-01,52.793540954589844,52.96777808604052,48.537201715046514,49.433272715712896,15796692
2001-03-02,50.92671585083008,53.59003895191704,50.249682899363805,51.773004060596605,15423793
2001-03-05,52.226016998291016,52.56951332039574,51.09597476253647,51.18060239115767,7054119
