Price,Close,High,Low,Open,Volume
Ticker,DBK,DBK,DBK,DBK,DBK
Date,,,,,
2016-09-02,13.199999809265137,13.234999656677246,12.925000190734863,13.125,3121
2016-09-06,12.920000076293945,13.274999618530273,12.920000076293945,13.274999618530273,2075
2016-09-07,12.824999809265137,12.864999771118164,12.725000381469727,12.864999771118164,1030
2016-09-08,13.130000114440918,13.130000114440918,12.899999618530273,12.899999618530273,5100
2016-09-09,13.574999809265137,13.789999961853027,13.09000015258789,13.09000015258789,11172
2016-09-12,13.239999771118164,13.5,13.154999732971191,13.5,3521
2016-09-13,13.354999542236328,13.354999542236328,13.354999542236328,13.354999542236328,0
2016-09-14,12.920000076293945,13.069999694824219,12.920000076293945,13.069999694824219,500
2016-09-15,12.989999771118164,13.0600004196167,12.890000343322754,12.890000343322754,1560
2016-09-16,11.949999809265137,12.479999542236328,11.949999809265137,12.479999542236328,41980
2016-09-19,11.550000190734863,12.079999923706055,11.550000190734863,12.079999923706055,8164
2016-09-20,11.265000343322754,11.744999885559082,11.265000343322754,11.744999885559082,6930
2016-09-21,11.274999618530273,11.420000076293945,11.15999984741211,11.1850004196167,9698
2016-09-22,11.585000038146973,11.585000038146973,11.390000343322754,11.390000343322754,2112
2016-09-23,11.359999656677246,11.609999656677246,11.359999656677246,11.609999656677246,1714
2016-09-26,10.529999732971191,11.350000381469727,10.5,11.350000381469727,20500
2016-09-27,10.574999809265137,10.630000114440918,10.194999694824219,10.600000381469727,20408
2016-09-28,10.805000305175781,10.994999885559082,10.675000190734863,10.699999809265137,11905
2016-09-29,10.149999618530273,11.0,10.149999618530273,11.0,9572
2016-09-30,11.699999809265137,11.699999809265137,9.902000427246094,10.149999618530273,15809
2016-10-03,11.454999923706055,12.0,11.375,12.0,30970
2016-10-04,11.779999732971191,11.920000076293945,11.5649995803833,11.680000305175781,14469
2016-10-05,12.050000190734863,12.069999694824219,11.78499984741211,11.979999542236328,9419
2016-10-06,12.055000305175781,12.3100004196167,12.055000305175781,12.305000305175781,4831
2016-10-07,12.119999885559082,12.274999618530273,11.970000267028809,12.204999923706055,2769
2016-10-10,12.5,12.5,11.550000190734863,11.850000381469727,9677
2016-10-11,12.449999809265137,12.505000114440918,12.420000076293945,12.5,4400
2016-10-12,12.359999656677246,12.425000190734863,12.274999618530273,12.274999618530273,2450
2016-10-13,12.03499984741211,12.300000190734863,11.914999961853027,12.300000190734863,3777
2016-10-14,12.28499984741211,12.345000267028809,12.234999656677246,12.234999656677246,1730
